id,caseId,createdAt,updatedAt,priorityChanged,activity,priority,deadline,status,details
"fdc890cc-fec8-4bde-91ca-2437f0ce7f5a","97e8a825-5f86-49b9-a314-787f53e4230b","2024-10-16T09:28:42.540816Z","2024-10-16T09:28:42.540816Z","2024-10-16T09:28:42.540816Z",TROUBLESHOOT,CRITICAL,2024-10-17T09:09:23.613Z,REQUIRED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide. Unable to connect to the CMS DAQ box. Last data 2020-05-15."
"5e8971f9-f7df-4ec1-9dfe-d25913d7a1e0","104eff2e-9f1c-436c-83a8-f53805c0b9d9","2024-10-11T11:40:55.134436Z","2024-10-11T11:40:55.134436Z","2024-10-11T11:40:55.134436Z",TROUBLESHOOT,LOW,2025-02-08T11:20:58.434Z,REQUIRED,"Potential Accelerometer amplifier issue. Recommended to replace the sensor."
"81f6ce75-1ffb-4b4e-9cb4-d54291ae3cdb","00d1fe24-bd1a-41f2-984b-274271d1572e","2024-10-11T11:41:37.241514Z","2024-10-11T11:41:37.241514Z","2024-10-11T11:41:37.241514Z",TROUBLESHOOT,LOW,2025-02-08T11:20:58.434Z,REQUIRED,"Potential accelerometer damaged amplifier. Accelerometer replacement recommended."
"d99de865-ed4c-4183-99e3-b6cdb3ccc90f","a3d94871-a5ad-48ea-a49f-a4c8bb425ed3","2024-10-11T11:47:51.256112Z","2025-07-07T08:27:17.602126Z","2024-10-11T11:47:51.256112Z",TROUBLESHOOT,LOW,2025-02-08T11:20:58.434Z,COMPLETED,"Potential open circuit. Troubleshoot cable and connection to the CMS DAQ. Autospectrum from Generator Outboard High Resolution Spectrum shows compromised data quality due to excessive signal strength, low signal strength, or indications of electrical interference with the sensor.

"
"1a015be4-5f66-466f-b220-400f477f8f07","38ecb124-fe03-4e5b-b3bd-f40da6b86a57","2024-10-11T11:51:51.068997Z","2024-10-11T11:52:02.441388Z","2024-10-11T11:51:51.068997Z",TROUBLESHOOT,LOW,2025-02-08T11:48:58.091Z,REQUIRED,"Potential open circuit. Trobleshoot sensor cable and connection to the CMS DAQ.

Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"962ffee6-bceb-4ca1-a0e4-f8649b388602","49968c17-4757-47b4-9edd-f70710ddcb4f","2024-10-14T09:23:10.155280Z","2024-10-14T09:23:10.155280Z","2024-10-14T09:23:10.155280Z",TROUBLESHOOT,LOW,2025-02-11T09:13:53.599Z,REQUIRED,"Potential damaged accelerometer amplifier. Sensor replacement recommended. Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling.

Autospectrum from Generator Outboard, Bias shows compromised data quality due to excessive signal strength, low signal strength, or indications of electrical interference with the sensor.

"
"9648c9a1-e393-41ed-833b-9f38268e21da","aba6d691-db5b-47de-b4b6-326b02d3d4b9","2024-10-14T09:23:15.987098Z","2024-10-14T09:23:15.987098Z","2024-10-14T09:23:15.987098Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
"e1ebef00-639d-4137-be75-4069c5da30cc","4fa5c97f-d148-45c2-8425-70178e4b4e4c","2024-10-14T09:36:25.733912Z","2024-10-16T10:38:08.537302Z","2024-10-14T09:36:25.733912Z",TROUBLESHOOT,LOW,2025-02-11T09:13:53.599Z,REQUIRED,"Potential open circuit. Trobleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling.

Autospectrum from Gearbox Sensor 3 shows compromised data quality due to excessive signal strength, low signal strength, or indications of electrical interference with the sensor."
"93a5c4d5-cc02-4126-be31-2e7724c775e3","93580ff3-6188-4017-8fb5-c059763107f6","2024-10-14T09:43:03.598799Z","2024-10-16T08:51:49.214548Z","2024-10-14T09:43:03.598799Z",TROUBLESHOOT,HIGH,2024-10-29T09:13:53.599Z,COMPLETED,"Troubleshoot CMS unit connectivity. No data is available since 2024-10-09."
"28fce70e-ff98-4c37-8a06-b86ca88e7029","805e3d49-fad0-4b3a-ac90-eed035471673","2024-10-14T09:45:33.801740Z","2024-10-14T09:45:33.801740Z","2024-10-14T09:45:33.801740Z",TROUBLESHOOT,LOW,2025-02-11T09:13:53.599Z,REQUIRED,"Potential open circuit. Trobleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling.

Autospectrum from Generator Outboard, Bias shows compromised data quality due to excessive signal strength, low signal strength, or indications of electrical interference with the sensor."
"dfb4414c-0645-4ff5-b9a1-7eba4c833f95","525d50d4-8547-48c6-a76d-756e764b7716","2024-10-14T09:50:20.034717Z","2024-10-14T09:50:25.310801Z","2024-10-14T09:50:20.034717Z",TROUBLESHOOT,LOW,2025-02-11T09:13:53.599Z,REQUIRED,"Potential damaged accelerometer amplifier. Sensor replacement recommended. Troubleshoot Gearbox/Intermediate Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Intermediate Shaft/Accelerometer accelerometer and/or cabling."
"1575258a-8935-4847-8f37-41c8d1bba04d","1ad68646-2376-4e8a-a103-2f74a3101b1d","2024-10-14T09:50:43.749961Z","2024-10-14T09:50:43.749961Z","2024-10-14T09:50:43.749961Z",TROUBLESHOOT,LOW,2025-02-11T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling."
"2f227021-82cd-487d-8482-8ed8dbfef7fa","c40f93b0-1c67-4a67-ae11-86dc52516d73","2024-10-14T09:55:34.212748Z","2024-10-14T09:55:34.212748Z","2024-10-14T09:55:34.212748Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"8141723b-bda8-4fb6-9713-c2bc8956cbac","28ef6852-3126-45b3-a0eb-293dd5b9bf9d","2024-10-14T09:57:10.924576Z","2024-10-14T09:57:10.924576Z","2024-10-14T09:57:10.924576Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"e20af9f0-4fbe-421a-8043-f811d09592b5","0c3dc63b-e2b3-4823-a3ef-dd2afaae58b5","2024-10-14T10:30:10.246355Z","2024-10-16T10:35:16.874395Z","2024-10-14T10:30:10.246355Z",TROUBLESHOOT,LOW,2025-02-11T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"beb8ee1b-3d90-4b20-9998-a3e0d5c49689","b2707021-f1a8-43a2-aa4d-bd27614f66a4","2024-10-14T10:32:17.523775Z","2024-10-16T10:35:22.467864Z","2024-10-14T10:32:17.523775Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Potential short circuit.  Troubleshoot sensor cable. Troubleshoot Gearbox/Planetary Stage 1/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Planetary Stage 1/Accelerometer accelerometer and/or cabling."
"551f97e1-6c24-4481-921e-897bb709d849","a4b70a90-c287-4e7e-bbc3-79b742b4f27f","2024-10-14T10:35:43.043032Z","2024-10-16T10:35:35.459577Z","2024-10-14T10:35:43.043032Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"3eba03de-929f-433b-a118-35422c0c7a5e","ca557457-b75f-4c0f-ac97-1ffefa8d936c","2024-10-14T10:36:18.128420Z","2024-10-16T10:35:31.762502Z","2024-10-14T10:36:18.128420Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"3eaf529d-484c-436a-b526-98d79b5e192b","dc7c3843-27c3-4823-84ba-ae66a5627889","2024-10-14T10:40:58.684295Z","2024-10-14T10:42:25.905696Z","2024-10-14T10:40:58.684295Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"91f1b2d4-1266-47b0-bd45-04b30ee60b41","fb470569-d8ea-446f-b36b-aff90988664c","2024-10-14T10:41:30.675440Z","2024-10-14T10:42:38.782870Z","2024-10-14T10:41:30.675440Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"3779d171-8ef8-4fd6-a3bf-434224d02474","7ab5aad3-855b-42ef-aa60-b97ed0686f69","2024-10-14T10:47:31.496599Z","2025-02-03T09:17:00.189289Z","2024-10-14T10:47:31.496599Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"cc564805-8a16-40dc-81bb-be2b196236d3","f0aef71d-b0fe-4346-aa41-0dc35ed5e3ff","2024-10-14T10:38:21.252228Z","2025-02-04T13:39:59.247661Z","2024-10-14T10:38:21.252228Z",TROUBLESHOOT,LOW,2025-02-11T09:13:53.599Z,COMPLETED,"Potential short circuit.  Troubleshoot sensor cable. Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling."
"8945a7da-3d17-4a09-9df9-eb92ce53b0c0","b76b31ef-0a75-48ae-8211-bd34bbdf4224","2024-10-14T10:44:24.818174Z","2024-10-14T10:44:24.818174Z","2024-10-14T10:44:24.818174Z",TROUBLESHOOT,LOW,2025-02-11T09:13:53.599Z,REQUIRED,"Potential damaged accelerometer amplifier. Sensor replacement recommended.
 Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling."
"e8dc164c-f0a3-4bb4-8ae2-3bf406f05577","87877c48-2fd8-4962-8d9f-95f0be47e36e","2024-10-14T10:45:03.613755Z","2024-10-14T10:45:03.613755Z","2024-10-14T10:45:03.613755Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"423475fe-c7ff-43e6-8f7a-e41d1a76302e","d22915ab-9f07-4630-a3c2-9a9d86f66dbd","2024-10-14T10:45:36.168320Z","2025-02-03T09:08:27.753582Z","2024-10-14T10:45:36.168320Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"49e22f08-6bdf-44d1-8e13-ec4ed8426dd1","a8916744-0ffe-47e7-be29-6cf6dcb699ac","2024-10-14T10:48:21.858261Z","2025-02-03T09:15:48.052663Z","2024-10-14T10:48:21.858261Z",TROUBLESHOOT,MODERATE,2024-12-13T09:13:53.599Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"7483a8cd-dc01-43be-a22d-a7850323d808","22e841ed-68d5-4d12-9bdf-bd399303347f","2024-10-14T10:58:57.797546Z","2025-06-05T12:14:35.520470Z","2024-10-14T10:58:57.797546Z",TROUBLESHOOT,CRITICAL,2024-10-15T10:55:34.819Z,COMPLETED,"Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide. WTG that have no spectral data available (only descriptors). Last data in Adapt.wind: 2020-07-10.

If turbine is offline(Maintenance, repair, shutdown), may cause monitor to show netcom
Check webpage for turbine status
Check if ethernet cable is in correct port(Port A)
Perform manual CMS DAQ Box reboot uptower
Check wiring to network switch, ensure switch is working correctly
Replace monitor if unresolved"
"bbf52d25-eaa9-4d0e-9162-17ec031dd6f2","c10fb7b7-a714-45db-8d89-1ae70c9ac4d3","2024-10-14T11:02:25.684001Z","2025-03-24T10:11:28.352667Z","2024-10-14T11:02:25.684001Z",TROUBLESHOOT,LOW,2025-02-11T10:55:34.819Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"f78622e9-8e73-499c-9338-ab6d64743486","82a0648c-bfe8-4e70-becc-cc12f15575af","2024-10-14T11:04:02.639660Z","2024-10-14T11:04:02.639660Z","2024-10-14T11:04:02.639660Z",TROUBLESHOOT,MODERATE,2024-12-13T10:55:34.819Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
"4cadd23c-85fb-4728-8752-fcf4931e350e","f7ded50b-c2da-4d66-be88-c84fefe35e68","2024-10-14T11:07:54.426519Z","2024-10-14T11:07:54.426519Z","2024-10-14T11:07:54.426519Z",TROUBLESHOOT,MODERATE,2024-12-13T11:04:11.972Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
"6b1d94a2-c4f5-41ba-8372-86cff86deca7","b936af00-b5e8-4e1a-9047-709475f11576","2024-10-14T11:12:53.155725Z","2024-10-14T11:12:53.155725Z","2024-10-14T11:12:53.155725Z",TROUBLESHOOT,LOW,2025-02-11T11:04:11.972Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"71da6737-e516-4603-98c2-6d198fa41b21","d86aed33-b673-44e3-b26c-8365e1bd5c21","2024-10-14T11:14:25.515402Z","2025-07-07T08:28:27.256189Z","2024-10-14T11:14:25.515402Z",TROUBLESHOOT,LOW,2025-02-11T11:04:11.972Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Generator/Shaft/Accelerometer/DE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/DE accelerometer and/or cabling."
"8593b163-6f2e-4cb4-bc13-ef06c3c62b8d","3a1a9eb5-bfa6-4606-913a-7a1b5d36fb26","2024-10-14T11:17:13.260436Z","2025-02-04T13:41:03.531178Z","2024-10-14T11:17:13.260436Z",TROUBLESHOOT,LOW,2025-02-11T11:04:11.972Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"c39f0c82-9e7a-4854-8ce5-8186beb003a0","09b56e90-001c-4fd0-9b5e-103fc43d7c5a","2024-10-14T11:19:25.939918Z","2025-02-03T09:49:41.011466Z","2024-10-14T11:19:25.939918Z",TROUBLESHOOT,MODERATE,2024-12-13T11:04:11.972Z,COMPLETED,"Potential damaged accelerometer amplifier. Sensor replacement recommended.
Troubleshoot Gearbox/Intermediate Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Intermediate Shaft/Accelerometer accelerometer and/or cabling."
"4b65f1dd-09f9-4e08-8201-2b0719f38b9c","0b21de8d-8c18-4803-8858-8ff5ce70e514","2024-10-14T11:19:32.364421Z","2025-02-03T09:49:33.310537Z","2024-10-14T11:19:32.364421Z",TROUBLESHOOT,MODERATE,2024-12-13T11:04:11.972Z,COMPLETED,"Potential damaged accelerometer amplifier. Sensor replacement recommended.
 Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling."
"4ceb4257-768e-4249-a460-2915c8dedbd3","06975fa8-18ea-42d7-904d-7c6550529228","2024-10-14T11:20:15.437642Z","2025-02-03T09:50:05.092362Z","2024-10-14T11:20:15.437642Z",TROUBLESHOOT,LOW,2025-02-11T11:04:11.972Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"0c41615d-b36f-4495-be5d-a5ca605e8848","02200608-e49a-4570-b22d-2a8cdc0550fe","2024-11-14T09:15:43.662531Z","2024-11-14T09:15:43.662531Z","2024-11-14T09:15:43.662531Z",TROUBLESHOOT,CRITICAL,2024-11-15T09:12:58.620Z,REQUIRED,"All sensors Bias voltage show a potential sensor cable short circuit.

Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide."
"cc3a8588-92a8-4e33-be5c-c83ef4d4a831","768fdca0-1e50-4dab-a57e-95b1299b2e44","2024-10-14T11:20:57.210366Z","2025-02-04T13:40:38.414985Z","2024-10-14T11:20:57.210366Z",TROUBLESHOOT,LOW,2025-02-11T11:04:11.972Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"06f74f06-20ad-49cc-838c-ed88f57644c1","9e5265dd-1cd5-42fb-99f1-bdc132455758","2024-10-14T11:21:49.653476Z","2025-07-07T08:27:05.818039Z","2024-10-14T11:21:49.653476Z",TROUBLESHOOT,MODERATE,2024-12-13T11:04:11.972Z,COMPLETED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
 Troubleshoot Gearbox/Planetary Stage 1/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/Planetary Stage 1/Accelerometer accelerometer and/or cabling."
"6eccd620-cb3b-4805-8753-eab839a183d1","7d045114-4b0d-4ce6-aa0f-0aa109e8a76f","2024-10-14T11:23:29.583721Z","2024-10-14T11:23:29.583721Z","2024-10-14T11:23:29.583721Z",TROUBLESHOOT,MODERATE,2024-12-13T11:04:11.972Z,REQUIRED,"Potential short circuit.  Troubleshoot sensor cable. Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling. "
"e02cbc4d-202e-4d1a-827e-c8e363d37435","408e5a6e-397a-43dc-b205-890e7509160c","2024-10-14T11:26:28.276961Z","2024-10-14T11:26:28.276961Z","2024-10-14T11:26:28.276961Z",TROUBLESHOOT,MODERATE,2024-12-13T11:04:11.972Z,REQUIRED,"Potential short circuit.  Troubleshoot sensor cable. Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
"ba3fd250-7073-47a9-bc87-32ff9ffadeb9","420188e4-41aa-477b-8950-b433e108dff7","2024-10-14T11:42:26.418983Z","2024-10-14T11:42:26.418983Z","2024-10-14T11:42:26.418983Z",TROUBLESHOOT,MODERATE,2024-12-13T11:32:42.242Z,REQUIRED,"Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
"113393c5-2503-471c-bcc9-5dedc5c0349a","575bc5e3-dd9f-4b43-b670-b443abeaf41f","2024-10-14T11:45:43.515986Z","2024-10-14T11:45:43.515986Z","2024-10-14T11:45:43.515986Z",TROUBLESHOOT,LOW,2025-02-11T11:32:42.242Z,REQUIRED,"Potential cable issue connection based on unstable Bias output voltage. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling."
"adcc705b-69c6-4c2c-812b-3068da0efae6","55044c43-4672-4262-917e-f4a622690fc1","2024-10-14T11:47:58.207281Z","2024-10-14T11:47:58.207281Z","2024-10-14T11:47:58.207281Z",TROUBLESHOOT,LOW,2025-02-11T11:32:42.242Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"fdd00c96-9a02-4145-97c4-0a06aef4578c","36dcb130-581a-42d7-bd16-fbcfd767d1e6","2024-10-14T11:48:52.286238Z","2024-10-14T11:48:52.286238Z","2024-10-14T11:48:52.286238Z",TROUBLESHOOT,LOW,2025-02-11T11:48:04.866Z,REQUIRED,"Potential short circuit.  Troubleshoot sensor cable.
Troubleshoot Gearbox/High Speed Shaft/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Gearbox/High Speed Shaft/Accelerometer accelerometer and/or cabling."
"06aaa7fa-89ef-47c3-96bd-ee0f33160731","614287c5-7765-4f90-a85c-ae5502a047d9","2024-10-14T11:57:19.829514Z","2024-10-14T11:57:19.829514Z","2024-10-14T11:57:19.829514Z",TROUBLESHOOT,LOW,2025-02-11T11:48:04.866Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ.
Troubleshoot Generator/Shaft/Accelerometer/NDE accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Generator/Shaft/Accelerometer/NDE accelerometer and/or cabling."
"7da94c8c-c784-47a3-ae60-13d7f53fa70b","8d24462c-3d7a-4e61-949c-0e062bbdc9ab","2024-10-14T12:25:39.668407Z","2024-10-14T12:25:39.668407Z","2024-10-14T12:25:39.668407Z",TROUBLESHOOT,MODERATE,2024-12-13T12:11:34.020Z,REQUIRED,"Potential damaged accelerometer amplifier. Sensor replacement recommended.
 Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
"b3e86738-358f-48f3-a786-42e228497615","d6b19537-8d29-4972-9fb4-16db2698848c","2024-10-14T12:27:22.742111Z","2025-08-08T08:36:17.636281Z","2024-10-14T12:27:22.742111Z",TROUBLESHOOT,CRITICAL,2024-10-15T12:11:34.020Z,COMPLETED,"CMS DAQ in Netcom status. Troubleshoot CMS unit connectivity via SkySpecs hardware troubleshooting guide.

If turbine is offline(Maintenance, repair, shutdown), may cause monitor to show netcom
Check webpage for turbine status
Check if ethernet cable is in correct port(Port A)
Perform manual CMS DAQ Box reboot uptower
Check wiring to network switch, ensure switch is working correctly
Replace monitor if unresolved"
"a992bcfe-7b19-4aa7-8640-66f474d5e948","14cefb1a-bc4f-4cb3-aea8-6591bb4aaa75","2024-10-14T12:28:18.598687Z","2024-10-14T12:28:18.598687Z","2024-10-14T12:28:18.598687Z",TROUBLESHOOT,MODERATE,2024-12-13T12:11:34.020Z,REQUIRED,"Potential open circuit. Troubleshoot sensor cable and connection to the CMS DAQ. Troubleshoot Rotor Shaft/Bearing/Accelerometer accelerometer connectivity via SkySpecs hardware troubleshooting guide. Alternatively, in case of poor data quality: replace Rotor Shaft/Bearing/Accelerometer accelerometer and/or cabling."
